Borough,Cross Street Name,Date,Location,Off Street Name,On Cross Off,On Street Name,Time,Unique Key,Vehicle 1 Factor,Vehicle 1 Type,Vehicle 2 Factor,Vehicle 2 Type,Vehicle 3 Factor,Vehicle 3 Type,Vehicle 4 Factor,Vehicle 4 Type,Vehicle 5 Factor,Vehicle 5 Type,Zip Code,Cyclists Injured,Cyclists Killed,Latitude,Longitude,Motorists Injured,Motorists Killed,Number of Records,Pedestrians Injured,Pedestrians Killed,Persons Injured,Persons Killed
BROOKLYN,LINDEN BOULEVARD,30/03/2016 00:00:00,"(40.6585778, -73.8906229)",,PENNSYLVANIA AVENUELINDEN BOULEVARD,PENNSYLVANIA AVENUE,30/12/1899 10:00:00,3418809,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11207,0,0,40.6585778,-73.8906229,0,0,1,0,0,0,0
BROOKLYN,AVENUE H,18/03/2016 00:00:00,"(40.6317075, -73.946481)",,FLATBUSH AVENUEAVENUE H,FLATBUSH AVENUE,30/12/1899 17:28:00,3417275,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11210,0,0,40.6317075,-73.946481,0,0,1,0,0,0,0
BROOKLYN,AVENUE H,26/04/2016 00:00:00,"(40.6317075, -73.946481)",,FLATBUSH AVENUEAVENUE H,FLATBUSH AVENUE,30/12/1899 00:30:00,3417612,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11210,0,0,40.6317075,-73.946481,0,0,1,0,0,0,0
BROOKLYN,UTICA AVENUE,17/03/2016 00:00:00,"(40.6774132, -73.9303181)",,ATLANTIC AVENUEUTICA AVENUE,ATLANTIC AVENUE,30/12/1899 20:50:00,3420251,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11213,0,0,40.6774132,-73.9303181,0,0,1,0,0,0,0
BROOKLYN,SCHENECTADY AVENUE,20/03/2016 00:00:00,"(40.6689504, -73.9338885)",,EASTERN PARKWAYSCHENECTADY AVENUE,EASTERN PARKWAY,30/12/1899 09:30:00,3417672,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11213,0,0,40.6689504,-73.9338885,0,0,1,0,0,0,0
BROOKLYN,UTICA AVENUE,02/04/2016 00:00:00,"(40.6774132, -73.9303181)",,ATLANTIC AVENUEUTICA AVENUE,ATLANTIC AVENUE,30/12/1899 12:55:00,3420313,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11213,0,0,40.6774132,-73.9303181,0,0,1,0,0,0,0
BROOKLYN,SCHENECTADY AVENUE,07/04/2016 00:00:00,"(40.6775631, -73.9330796)",,ATLANTIC AVENUESCHENECTADY AVENUE,ATLANTIC AVENUE,30/12/1899 10:28:00,3420328,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11213,0,0,40.6775631,-73.9330796,0,0,1,0,0,0,0
BROOKLYN,UTICA AVENUE,07/04/2016 00:00:00,"(40.6774132, -73.9303181)",,ATLANTIC AVENUEUTICA AVENUE,ATLANTIC AVENUE,30/12/1899 18:45:00,3419572,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11213,0,0,40.6774132,-73.9303181,0,0,1,0,0,0,0
BROOKLYN,BUFFALO AVENUE,12/04/2016 00:00:00,"(40.6685062, -73.9256052)",,EASTERN PARKWAYBUFFALO AVENUE,EASTERN PARKWAY,30/12/1899 14:24:00,3419602,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11213,0,0,40.6685062,-73.9256052,0,0,1,0,0,0,0
BROOKLYN,BROOKLYN AVENUE,18/04/2016 00:00:00,"(40.6695546, -73.9449618)",,EASTERN PARKWAYBROOKLYN AVENUE,EASTERN PARKWAY,30/12/1899 16:14:00,3417855,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11213,0,0,40.6695546,-73.9449618,0,0,1,0,0,0,0
BROOKLYN,EASTERN PARKWAY,13/11/2016 00:00:00,"(40.6687978, -73.9311201)",,UTICA AVENUEEASTERN PARKWAY,UTICA AVENUE,30/12/1899 22:11:00,3562424,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11213,0,0,40.6687978,-73.9311201,0,0,1,0,0,0,0
BROOKLYN,UTICA AVENUE,18/11/2016 00:00:00,"(40.6774132, -73.9303181)",,ATLANTIC AVENUEUTICA AVENUE,ATLANTIC AVENUE,30/12/1899 18:11:00,3568225,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11213,0,0,40.6774132,-73.9303181,0,0,1,0,0,0,0
BROOKLYN,UTICA AVENUE,22/12/2016 00:00:00,"(40.6774132, -73.9303181)",,ATLANTIC AVENUEUTICA AVENUE,ATLANTIC AVENUE,30/12/1899 17:30:00,3588754,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11213,0,0,40.6774132,-73.9303181,0,0,1,0,0,0,0
BROOKLYN,FLATBUSH AVENUE,08/04/2016 00:00:00,"(40.6840525, -73.9774579)",,ATLANTIC AVENUEFLATBUSH AVENUE,ATLANTIC AVENUE,30/12/1899 21:00:00,3419845,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11217,0,0,40.6840525,-73.9774579,0,0,1,0,0,0,0
BROOKLYN,FORT GREENE PLACE,05/10/2016 00:00:00,"(40.6835142, -73.9759509)",,ATLANTIC AVENUEFORT GREENE PLACE,ATLANTIC AVENUE,30/12/1899 09:10:00,3534398,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11217,0,0,40.6835142,-73.9759509,0,0,1,0,0,0,0
BROOKLYN,4 AVENUE,26/11/2016 00:00:00,"(40.6848568, -73.9780417)",,FLATBUSH AVENUE4 AVENUE,FLATBUSH AVENUE,30/12/1899 17:11:00,3567905,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11217,0,0,40.6848568,-73.9780417,0,0,1,0,0,0,0
BROOKLYN,DITMAS AVENUE,03/04/2016 00:00:00,"(40.6361331, -73.9727361)",,OCEAN PARKWAYDITMAS AVENUE,OCEAN PARKWAY,30/12/1899 19:00:00,3416008,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11218,0,0,40.6361331,-73.9727361,0,0,1,0,0,0,0
BROOKLYN,AVENUE P,01/12/2016 00:00:00,"(40.6094167, -73.9676868)",,OCEAN PARKWAYAVENUE P,OCEAN PARKWAY,30/12/1899 16:12:00,3571449,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11230,0,0,40.6094167,-73.9676868,0,0,1,0,0,0,0
BROOKLYN,AVENUE U,12/04/2016 00:00:00,"(40.6098096, -73.9224976)",,FLATBUSH AVENUEAVENUE U,FLATBUSH AVENUE,30/12/1899 15:00:00,3415697,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11234,0,0,40.6098096,-73.9224976,0,0,1,0,0,0,0
BROOKLYN,FLATLANDS AVENUE,16/04/2016 00:00:00,"(40.6320672, -73.9186024)",,RALPH AVENUEFLATLANDS AVENUE,RALPH AVENUE,30/12/1899 17:34:00,3415738,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11234,0,0,40.6320672,-73.9186024,0,0,1,0,0,0,0
BROOKLYN,AVENUE Z,24/03/2016 00:00:00,"(40.5873051, -73.9603492)",,CONEY ISLAND AVENUEAVENUE Z,CONEY ISLAND AVENUE,30/12/1899 11:00:00,3414862,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11235,0,0,40.5873051,-73.9603492,0,0,1,0,0,0,0
BROOKLYN,VANDERBILT AVENUE,23/04/2016 00:00:00,"(40.6817692, -73.9675328)",,ATLANTIC AVENUEVANDERBILT AVENUE,ATLANTIC AVENUE,30/12/1899 15:51:00,3432613,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11238,0,0,40.6817692,-73.9675328,0,0,1,0,0,0,0
BROOKLYN,ERSKINE STREET,23/04/2016 00:00:00,"(40.6528929, -73.8667311)",,GATEWAY DRIVEERSKINE STREET,GATEWAY DRIVE,30/12/1899 23:35:00,3438506,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11239,0,0,40.6528929,-73.8667311,0,0,1,0,0,0,0
BROOKLYN,ERSKINE STREET,15/10/2016 00:00:00,"(40.6528929, -73.8667311)",,GATEWAY DRIVEERSKINE STREET,GATEWAY DRIVE,30/12/1899 13:10:00,3541129,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11239,0,0,40.6528929,-73.8667311,0,0,1,0,0,0,0
BROOKLYN,SMITH STREET,10/12/2016 00:00:00,"(40.688616, -73.9891681)",,ATLANTIC AVENUESMITH STREET,ATLANTIC AVENUE,30/12/1899 16:00:00,3577547,OTHER VEHICULAR,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11201,0,0,40.688616,-73.9891681,0,0,1,0,0,0,0
BROOKLYN,4 AVENUE,11/01/2016 00:00:00,"(40.6848568, -73.9780417)",,FLATBUSH AVENUE4 AVENUE,FLATBUSH AVENUE,30/12/1899 16:14:00,3369494,TURNING IMPROPERLY,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11217,0,0,40.6848568,-73.9780417,0,0,1,0,0,0,0
MANHATTAN,PARK AVENUE,16/03/2016 00:00:00,"(40.7629131, -73.9697999)",,EAST 59 STREETPARK AVENUE,EAST 59 STREET,30/12/1899 17:15:00,3408024,OTHER VEHICULAR,PASSENGER VEHICLE,OTHER VEHICULAR,PASSENGER VEHICLE,,,,,,,10022,0,0,40.7629131,-73.9697999,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,24/03/2016 00:00:00,"(40.759308, -73.9652931)",,EAST 57 STREET2 AVENUE,EAST 57 STREET,30/12/1899 04:39:00,3407637,OTHER VEHICULAR,PASSENGER VEHICLE,OTHER VEHICULAR,PASSENGER VEHICLE,,,,,,,10022,0,0,40.759308,-73.9652931,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,02/04/2016 00:00:00,"(40.7602226, -73.967462)",,EAST 57 STREET3 AVENUE,EAST 57 STREET,30/12/1899 15:38:00,3407719,OTHER VEHICULAR,PASSENGER VEHICLE,OTHER VEHICULAR,PASSENGER VEHICLE,,,,,,,10022,0,0,40.7602226,-73.967462,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,09/04/2016 00:00:00,"(40.7609059, -73.9669961)",,EAST 58 STREET3 AVENUE,EAST 58 STREET,30/12/1899 05:18:00,3407789,OTHER VEHICULAR,PASSENGER VEHICLE,OTHER VEHICULAR,PASSENGER VEHICLE,,,,,,,10022,0,0,40.7609059,-73.9669961,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,16/04/2016 00:00:00,"(40.7606005, -73.9643142)",,EAST 59 STREET2 AVENUE,EAST 59 STREET,30/12/1899 00:42:00,3407861,OTHER VEHICULAR,PASSENGER VEHICLE,OTHER VEHICULAR,PASSENGER VEHICLE,,,,,,,10022,0,0,40.7606005,-73.9643142,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,17/04/2016 00:00:00,"(40.7599831, -73.9648018)",,EAST 58 STREET2 AVENUE,EAST 58 STREET,30/12/1899 06:30:00,3407863,OTHER VEHICULAR,PASSENGER VEHICLE,OTHER VEHICULAR,PASSENGER VEHICLE,,,,,,,10022,0,0,40.7599831,-73.9648018,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,23/04/2016 00:00:00,"(40.7606005, -73.9643142)",,EAST 59 STREET2 AVENUE,EAST 59 STREET,30/12/1899 00:30:00,3407934,OTHER VEHICULAR,PASSENGER VEHICLE,OTHER VEHICULAR,PASSENGER VEHICLE,,,,,,,10022,0,0,40.7606005,-73.9643142,0,0,1,0,0,0,0
MANHATTAN,PARK AVENUE,11/10/2016 00:00:00,"(40.7629131, -73.9697999)",,EAST 59 STREETPARK AVENUE,EAST 59 STREET,30/12/1899 17:10:00,3539152,OTHER VEHICULAR,PASSENGER VEHICLE,OTHER VEHICULAR,PASSENGER VEHICLE,,,,,,,10022,0,0,40.7629131,-73.9697999,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,25/11/2016 00:00:00,"(40.7606005, -73.9643142)",,EAST 59 STREET2 AVENUE,EAST 59 STREET,30/12/1899 17:11:00,3567187,OTHER VEHICULAR,PASSENGER VEHICLE,OTHER VEHICULAR,PASSENGER VEHICLE,,,,,,,10022,0,0,40.7606005,-73.9643142,0,0,1,0,0,0,0
MANHATTAN,MADISON AVENUE,14/12/2016 00:00:00,"(40.762288, -73.9723632)",,EAST 57 STREETMADISON AVENUE,EAST 57 STREET,30/12/1899 17:15:00,3580204,OTHER VEHICULAR,PASSENGER VEHICLE,OTHER VEHICULAR,PASSENGER VEHICLE,,,,,,,10022,0,0,40.762288,-73.9723632,0,0,1,0,0,0,0
MANHATTAN,12 AVENUE,15/03/2016 00:00:00,"(40.762025, -74.0011515)",,WEST 42 STREET12 AVENUE,WEST 42 STREET,30/12/1899 14:45:00,3406448,OTHER VEHICULAR,PASSENGER VEHICLE,OTHER VEHICULAR,PASSENGER VEHICLE,,,,,,,10036,0,0,40.762025,-74.0011515,0,0,1,0,0,0,0
MANHATTAN,EAST 62 STREET,15/01/2016 00:00:00,"(40.7605353, -73.9583509)",,YORK AVENUEEAST 62 STREET,YORK AVENUE,30/12/1899 18:18:00,3371663,OTHER VEHICULAR,PASSENGER VEHICLE,OTHER VEHICULAR,PASSENGER VEHICLE,,,,,,,10065,0,0,40.7605353,-73.9583509,0,0,1,0,0,0,0
MANHATTAN,YORK AVENUE,08/02/2016 00:00:00,"(40.7599125, -73.9588098)",,EAST 61 STREETYORK AVENUE,EAST 61 STREET,30/12/1899 16:00:00,3385518,OTHER VEHICULAR,PASSENGER VEHICLE,OTHER VEHICULAR,PASSENGER VEHICLE,,,,,,,10065,0,0,40.7599125,-73.9588098,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,04/02/2016 00:00:00,"(40.749824, -73.9722023)",,EAST 42 STREET2 AVENUE,EAST 42 STREET,30/12/1899 14:00:00,3383319,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,OTHER VEHICULAR,PASSENGER VEHICLE,,,,,,,10017,0,0,40.749824,-73.9722023,0,0,1,0,0,0,0
MANHATTAN,7 AVENUE,07/04/2016 00:00:00,"(40.744099, -73.9956441)",,WEST 23 STREET7 AVENUE,WEST 23 STREET,30/12/1899 20:00:00,3406656,OUTSIDE CAR DISTRACTION,PASSENGER VEHICLE,OUTSIDE CAR DISTRACTION,PASSENGER VEHICLE,,,,,,,10011,0,0,40.744099,-73.9956441,0,0,1,0,0,0,0
MANHATTAN,EAST 125 STREET,15/11/2016 00:00:00,"(40.8027515, -73.933575)",,2 AVENUEEAST 125 STREET,2 AVENUE,30/12/1899 10:11:00,3562212,PASSING OR LANE USAGE IMPROPER,PASSENGER VEHICLE,PASSING OR LANE USAGE IMPROPER,PASSENGER VEHICLE,,,,,,,10035,0,0,40.8027515,-73.933575,0,0,1,0,0,0,0
MANHATTAN,ALLEN STREET,12/04/2016 00:00:00,"(40.7192038, -73.9903644)",,DELANCEY STREETALLEN STREET,DELANCEY STREET,30/12/1899 05:30:00,3405783,PAVEMENT SLIPPERY,PASSENGER VEHICLE,PAVEMENT SLIPPERY,PASSENGER VEHICLE,,,,,,,10002,0,0,40.7192038,-73.9903644,0,0,1,0,0,0,0
MANHATTAN,LIBERTY STREET,04/04/2016 00:00:00,"(40.7109059, -74.014457)",,WEST STREETLIBERTY STREET,WEST STREET,30/12/1899 18:15:00,3405375,PAVEMENT SLIPPERY,PASSENGER VEHICLE,PAVEMENT SLIPPERY,PASSENGER VEHICLE,,,,,,,10006,0,0,40.7109059,-74.014457,0,0,1,0,0,0,0
MANHATTAN,BOWERY,20/03/2016 00:00:00,"(40.7241363, -73.9926041)",,EAST HOUSTON STREETBOWERY,EAST HOUSTON STREET,30/12/1899 21:20:00,3405654,PAVEMENT SLIPPERY,PASSENGER VEHICLE,PAVEMENT SLIPPERY,PASSENGER VEHICLE,,,,,,,10012,0,0,40.7241363,-73.9926041,0,0,1,0,0,0,0
MANHATTAN,EAST 62 STREET,21/01/2016 00:00:00,"(40.7605353, -73.9583509)",,YORK AVENUEEAST 62 STREET,YORK AVENUE,30/12/1899 19:50:00,3375167,OTHER VEHICULAR,PASSENGER VEHICLE,PHYSICAL DISABILITY,PASSENGER VEHICLE,,,,,,,10065,0,0,40.7605353,-73.9583509,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,22/03/2016 00:00:00,"(40.759308, -73.9652931)",,EAST 57 STREET2 AVENUE,EAST 57 STREET,30/12/1899 08:30:00,3407659,PHYSICAL DISABILITY,PASSENGER VEHICLE,PHYSICAL DISABILITY,PASSENGER VEHICLE,,,,,,,10022,0,0,40.759308,-73.9652931,0,0,1,0,0,0,0
MANHATTAN,EAST 59 STREET,26/04/2016 00:00:00,"(40.7606005, -73.9643142)",,2 AVENUEEAST 59 STREET,2 AVENUE,30/12/1899 01:43:00,3409083,PHYSICAL DISABILITY,PASSENGER VEHICLE,PHYSICAL DISABILITY,PASSENGER VEHICLE,,,,,,,10022,0,0,40.7606005,-73.9643142,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,23/04/2016 00:00:00,"(40.7618573, -73.9634255)",,EAST 61 STREET2 AVENUE,EAST 61 STREET,30/12/1899 02:45:00,3409041,PHYSICAL DISABILITY,PASSENGER VEHICLE,PHYSICAL DISABILITY,PASSENGER VEHICLE,,,,,,,10065,0,0,40.7618573,-73.9634255,0,0,1,0,0,0,0
MANHATTAN,LENOX AVENUE,06/02/2016 00:00:00,"(40.8141049, -73.9408539)",,WEST 135 STREETLENOX AVENUE,WEST 135 STREET,30/12/1899 20:25:00,3385011,TRAFFIC CONTROL DISREGARDED,PASSENGER VEHICLE,PHYSICAL DISABILITY,PASSENGER VEHICLE,,,,,,,10037,0,0,40.8141049,-73.9408539,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,12/03/2016 00:00:00,"(40.74478, -73.9758819)",,EAST 34 STREET2 AVENUE,EAST 34 STREET,30/12/1899 00:20:00,3407575,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,,,,,,,10016,0,0,40.74478,-73.9758819,0,0,1,0,0,0,0
MANHATTAN,WEST 40 STREET,17/04/2016 00:00:00,"(40.7595273, -73.999242)",,11 AVENUEWEST 40 STREET,11 AVENUE,30/12/1899 01:05:00,3406734,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,,,,,,,10018,0,0,40.7595273,-73.999242,0,0,1,0,0,0,0
MANHATTAN,WEST 42 STREET,18/03/2016 00:00:00,"(40.7608228, -73.9983142)",,11 AVENUEWEST 42 STREET,11 AVENUE,30/12/1899 16:04:00,3406478,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,,,,,,,10036,0,0,40.7608228,-73.9983142,0,0,1,0,0,0,0
MANHATTAN,11 AVENUE,22/03/2016 00:00:00,"(40.7608228, -73.9983142)",,WEST 42 STREET11 AVENUE,WEST 42 STREET,30/12/1899 17:17:00,3406498,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,,,,,,,10036,0,0,40.7608228,-73.9983142,0,0,1,0,0,0,0
MANHATTAN,10 AVENUE,23/03/2016 00:00:00,"(40.758981, -73.9959428)",,WEST 41 STREET10 AVENUE,WEST 41 STREET,30/12/1899 10:30:00,3406509,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,,,,,,,10036,0,0,40.758981,-73.9959428,0,0,1,0,0,0,0
MANHATTAN,11 AVENUE,13/04/2016 00:00:00,"(40.7608228, -73.9983142)",,WEST 42 STREET11 AVENUE,WEST 42 STREET,30/12/1899 18:15:00,3406697,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,,,,,,,10036,0,0,40.7608228,-73.9983142,0,0,1,0,0,0,0
MANHATTAN,LENOX AVENUE,25/04/2016 00:00:00,"(40.8141049, -73.9408539)",,WEST 135 STREETLENOX AVENUE,WEST 135 STREET,30/12/1899 17:00:00,3410487,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,,,,,,,10037,0,0,40.8141049,-73.9408539,0,0,1,0,0,0,0
MANHATTAN,YORK AVENUE,23/03/2016 00:00:00,"(40.7599125, -73.9588098)",,EAST 61 STREETYORK AVENUE,EAST 61 STREET,30/12/1899 08:15:00,3408571,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,,,,,,,10065,0,0,40.7599125,-73.9588098,0,0,1,0,0,0,0
MANHATTAN,YORK AVENUE,07/04/2016 00:00:00,"(40.7611802, -73.9579029)",,EAST 63 STREETYORK AVENUE,EAST 63 STREET,30/12/1899 05:00:00,3408789,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,,,,,,,10065,0,0,40.7611802,-73.9579029,0,0,1,0,0,0,0
MANHATTAN,EAST 62 STREET,13/04/2016 00:00:00,"(40.7605353, -73.9583509)",,YORK AVENUEEAST 62 STREET,YORK AVENUE,30/12/1899 08:20:00,3408884,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,,,,,,,10065,0,0,40.7605353,-73.9583509,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,17/04/2016 00:00:00,"(40.7631141, -73.9625151)",,EAST 63 STREET2 AVENUE,EAST 63 STREET,30/12/1899 17:30:00,3408944,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,,,,,,,10065,0,0,40.7631141,-73.9625151,0,0,1,0,0,0,0
MANHATTAN,1 AVENUE,26/03/2016 00:00:00,"(40.7832478, -73.9447234)",,EAST 96 STREET1 AVENUE,EAST 96 STREET,30/12/1899 10:10:00,3409414,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,PRESCRIPTION MEDICATION,PASSENGER VEHICLE,,,,,,,10128,0,0,40.7832478,-73.9447234,0,0,1,0,0,0,0
MANHATTAN,11 AVENUE,16/11/2016 00:00:00,"(40.7608228, -73.9983142)",,WEST 42 STREET11 AVENUE,WEST 42 STREET,30/12/1899 14:11:00,3562069,TRAFFIC CONTROL DISREGARDED,PASSENGER VEHICLE,TRAFFIC CONTROL DISREGARDED,PASSENGER VEHICLE,,,,,,,10036,0,0,40.7608228,-73.9983142,0,0,1,0,0,0,0
MANHATTAN,1 AVENUE,01/12/2016 00:00:00,"(40.7367906, -73.9784973)",,EAST 23 STREET1 AVENUE,EAST 23 STREET,30/12/1899 05:12:00,3570951,ALCOHOL INVOLVEMENT,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10010,0,0,40.7367906,-73.9784973,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,09/12/2016 00:00:00,"(40.7609059, -73.9669961)",,EAST 58 STREET3 AVENUE,EAST 58 STREET,30/12/1899 02:12:00,3576432,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10022,0,0,40.7609059,-73.9669961,0,0,1,0,0,0,0
MANHATTAN,EAST 1 STREET,21/02/2016 00:00:00,"(40.7242734, -73.9908182)",,2 AVENUEEAST 1 STREET,2 AVENUE,30/12/1899 01:42:00,3392638,FAILURE TO YIELD RIGHT-OF-WAY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10003,0,0,40.7242734,-73.9908182,0,0,1,0,0,0,0
MANHATTAN,WEST 30 STREET,08/04/2016 00:00:00,"(40.7520589, -74.0009817)",,10 AVENUEWEST 30 STREET,10 AVENUE,30/12/1899 17:25:00,3406667,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10001,0,0,40.7520589,-74.0009817,0,0,1,0,0,0,0
MANHATTAN,ESSEX STREET,20/02/2016 00:00:00,"(40.7185558, -73.9882)",,DELANCEY STREETESSEX STREET,DELANCEY STREET,30/12/1899 16:39:00,3391626,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10002,0,0,40.7185558,-73.9882,0,0,1,0,0,0,0
MANHATTAN,8 AVENUE,19/03/2016 00:00:00,"(40.7423751, -74.0087909)",,WEST 14 STREET8 AVENUE,WEST 14 STREET,30/12/1899 13:40:00,3406486,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10011,0,0,40.7423751,-74.0087909,0,0,1,0,0,0,0
MANHATTAN,LAFAYETTE STREET,31/03/2016 00:00:00,"(40.7184302, -74.0005303)",,CANAL STREETLAFAYETTE STREET,CANAL STREET,30/12/1899 06:40:00,3405708,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10013,0,0,40.7184302,-74.0005303,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,10/04/2016 00:00:00,"(40.7476292, -73.9767362)",,EAST 37 STREET3 AVENUE,EAST 37 STREET,30/12/1899 17:20:00,3407802,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10016,0,0,40.7476292,-73.9767362,0,0,1,0,0,0,0
